,freq,lin_pol_deg
0,297997069000.0,4.24571911422721
1,302882267000.0,4.015333935508189
2,307767465000.0,3.734936513302869
3,312652662000.0,3.367181524329651
4,317537860000.0,2.9022793385705024
5,322423058000.0,2.354313392297245
6,327308256000.0,1.755204553427574
7,332193454000.0,1.1464013152601424
8,337078652000.0,0.8449363685838743
9,341963850000.0,0.8744826014537948
10,346849047000.0,1.0945197681974572
11,351734245000.0,1.3673034340776002
12,356619443000.0,1.63323857742826
13,361504641000.0,1.8723220131795604
14,366389839000.0,2.077143728180152
15,371275037000.0,2.244393869443484
16,376160234000.0,2.3727843834748166
17,381045432000.0,2.4628307865330874
18,385930630000.0,2.5169384550273297
19,390815828000.0,2.539300807203129
20,395701026000.0,2.5354834237913013
21,400586224000.0,2.5117065147163538
22,405471422000.0,2.473958370490704
23,410356619000.0,2.4271943653407386
24,415241817000.0,2.3749198648055083
25,420127015000.0,2.319348973235609
26,425012213000.0,2.2620820403351067
27,429897411000.0,2.2049949866824874
28,434782609000.0,2.15093028174859
29,439667807000.0,2.103858280078637
30,444553004000.0,2.0683882129510374
31,449438202000.0,2.0487143810452664
32,454323400000.0,2.0472792460906217
33,459208598000.0,2.063600375038707
34,464093796000.0,2.093784754363468
35,468978994000.0,2.1311296653142087
36,473864191000.0,2.167792893605849
37,478749389000.0,2.1969411463781863
38,483634587000.0,2.214446696967719
39,488519785000.0,2.2194521845462907
40,493404983000.0,2.213771885394017
41,498290181000.0,2.2006234770291617
42,503175379000.0,2.1832937797006133
43,508060576000.0,2.164155507634976
44,512945774000.0,2.144220815295291
45,517830972000.0,2.1232346474808863
46,522716170000.0,2.1001746086196054
47,527601368000.0,2.0739046506459795
48,532486566000.0,2.043713280793009
49,537371764000.0,2.0095604005431236
50,542256961000.0,1.9720063021186076
51,547142159000.0,1.93189955109756
52,552027357000.0,1.8899293010720613
53,556912555000.0,1.846149258296775
54,561797753000.0,1.7996199597770743
55,566682951000.0,1.748352737766238
56,571568149000.0,1.6897134529982414
57,576453346000.0,1.6212006252607631
58,581338544000.0,1.5412115454594575
59,586223742000.0,1.4493497014213514
60,591108940000.0,1.3461658008228212
61,595994138000.0,1.2326957071868947
62,600879336000.0,1.1102966093885063
63,605764533000.0,0.9810639890574173
64,610649731000.0,0.8487680619727103
65,615534929000.0,0.7200450370953962
66,620420127000.0,0.6053975716648855
67,625305325000.0,0.5188805448622053
68,630190523000.0,0.47373692333448114
69,635075721000.0,0.473066876987982
70,639960918000.0,0.5061235056052389
71,644846116000.0,0.5577313659711118
72,649731314000.0,0.6173148389523334
73,654616512000.0,0.6799876364536164
74,659501710000.0,0.7442814448887803
75,664386908000.0,0.810002243461185
76,669272106000.0,0.8769228235485038
77,674157303000.0,0.94423417541677
78,679042501000.0,1.010551403510713
79,683927699000.0,1.0742761269732686
80,688812897000.0,1.1340868743095123
81,693698095000.0,1.1893355924946687
82,698583293000.0,1.2401843904955598
83,703468490000.0,1.2874363050163258
84,708353688000.0,1.3321132374707674
85,713238886000.0,1.3749441672671074
86,718124084000.0,1.4159525148147336
87,723009282000.0,1.4543585534132897
88,727894480000.0,1.4888746974277773
89,732779678000.0,1.5182646099591917
90,737664875000.0,1.5418452755778969
91,742550073000.0,1.5596661051433551
92,747435271000.0,1.5723390199297458
93,752320469000.0,1.5806993898932955
94,757205667000.0,1.5854994395434834
95,762090865000.0,1.5872391968733996
96,766976063000.0,1.5861464155047622
97,771861260000.0,1.5822672794640655
98,776746458000.0,1.5756102690625142
99,781631656000.0,1.5662748458610674
100,786516854000.0,1.5544979790659004
101,791402052000.0,1.540592288243431
102,796287250000.0,1.5248151074295115
103,801172447000.0,1.5072483310221576
104,806057645000.0,1.4877530203284064
105,810942843000.0,1.4660139568864012
106,815828041000.0,1.4416487118854482
107,820713239000.0,1.4143468911367656
108,825598437000.0,1.3839891343213566
109,830483635000.0,1.3507065855580414
110,835368832000.0,1.314847256946838
111,840254030000.0,1.2768592977693494
112,845139228000.0,1.2371585505021487
113,850024426000.0,1.1960527428785375
114,854909624000.0,1.1537495645491995
115,859794822000.0,1.1104189632878767
116,864680020000.0,1.066256650299353
117,869565217000.0,1.0215076593075296
118,874450415000.0,0.9764588021888279
119,879335613000.0,0.9314004443116867
120,884220811000.0,0.8865705696001326
121,889106009000.0,0.8420760251443347
122,893991207000.0,0.7978219347258669
123,898876404000.0,0.7535118887909783
124,903761602000.0,0.708785540331506
125,908646800000.0,0.6634855709518883
126,913531998000.0,0.6179784934275132
127,918417196000.0,0.5734228189894397
128,923302394000.0,0.5319089459475372
129,928187592000.0,0.49641224811708884
130,933072789000.0,0.4704621471338405
131,937957987000.0,0.45740441753122596
132,942843185000.0,0.4593715289760848
133,947728383000.0,0.47656164733429696
134,952613581000.0,0.5074794263623622
135,957498779000.0,0.5499413999439225
136,962383977000.0,0.6019822626427411
137,967269174000.0,0.6621165527406561
138,972154372000.0,0.7290585808083254
139,977039570000.0,0.8013044074471456
140,981924768000.0,0.8769200883944499
141,986809966000.0,0.9536379886670712
142,991695164000.0,1.0291965627078312
143,996580362000.0,1.1017460173406555
144,1001465560000.0,1.1701693674673677
145,1006350760000.0,1.234205615793281
146,1011235960000.0,1.2943366165626493
147,1016121150000.0,1.3514505160014387
148,1021006350000.0,1.4063970711135638
149,1025891550000.0,1.459574005238609
150,1030776750000.0,1.510721250746259
151,1035661940000.0,1.5589970565242262
152,1040547140000.0,1.6032961504011907
153,1045432340000.0,1.6426616985564004
154,1050317540000.0,1.6765988472546198
155,1055202740000.0,1.7051771610631488
156,1060087930000.0,1.7288939014164024
157,1064973130000.0,1.7483673462703884
158,1069858330000.0,1.7639799132749883
159,1074743530000.0,1.7756156980617241
160,1079628720000.0,1.7826266246791505
161,1084513920000.0,1.7840771253416563
162,1089399120000.0,1.7791694786938428
163,1094284320000.0,1.7676201274186774
164,1099169520000.0,1.7497595742828502
165,1104054710000.0,1.7262796436667596
166,1108939910000.0,1.6977661922789342
167,1113825110000.0,1.6642945656098824
168,1118710310000.0,1.6253321615035634
169,1123595510000.0,1.5800236623203945
170,1128480700000.0,1.527750240736864
171,1133365900000.0,1.4687090591502383
172,1138251100000.0,1.4042197849831763
173,1143136300000.0,1.3365400356909543
174,1148021490000.0,1.2681723852265536
175,1152906690000.0,1.200916694861131
176,1157791890000.0,1.1350791774567852
177,1162677090000.0,1.0691981311688188
178,1167562290000.0,1.0004417118737416
179,1172447480000.0,0.9255352416352354
180,1177332680000.0,0.8418918053929179
181,1182217880000.0,0.7486088967379246
182,1187103080000.0,0.6471105317467958
183,1191988280000.0,0.5413710668019246
184,1196873470000.0,0.4379429898143129
185,1201758670000.0,0.34647273695210545
186,1206643870000.0,0.28136751841505364
187,1211529070000.0,0.26060136021995084
188,1216414260000.0,0.29082967270209115
189,1221299460000.0,0.3588271904287051
190,1226184660000.0,0.44897616722545153
191,1231069860000.0,0.5517218948176146
192,1235955060000.0,0.660785639608494
193,1240840250000.0,0.7709453998544729
194,1245725450000.0,0.8777984460619371
195,1250610650000.0,0.9782857385188498
196,1255495850000.0,1.0711334830728565
197,1260381050000.0,1.1569067066856404
198,1265266240000.0,1.2376454120375235
199,1270151440000.0,1.316098922166915
200,1275036640000.0,1.3946978319103798
201,1279921840000.0,1.4745201766009903
202,1284807030000.0,1.5546938918329771
203,1289692230000.0,1.632633276737446
204,1294577430000.0,1.7050052688302244
205,1299462630000.0,1.768908792651987
206,1304347830000.0,1.8225874799779223
207,1309233020000.0,1.8654644454930573
208,1314118220000.0,1.8976901731118367
209,1319003420000.0,1.9195863345239583
210,1323888620000.0,1.931236857611753
211,1328773820000.0,1.9323173892182886
212,1333659010000.0,1.92220455562152
213,1338544210000.0,1.9003561297711766
214,1343429410000.0,1.8667628089610004
215,1348314610000.0,1.822102759881408
216,1353199800000.0,1.767366987025536
217,1358085000000.0,1.7031546112925469
218,1362970200000.0,1.6291801208215626
219,1367855400000.0,1.5443357886364601
220,1372740600000.0,1.4473188993846124
221,1377625790000.0,1.3375464305209372
222,1382510990000.0,1.2160862925456815
223,1387396190000.0,1.086449967921409
224,1392281390000.0,0.9550086644809214
225,1397166590000.0,0.8306948261860378
226,1402051780000.0,0.723617465033773
227,1406936980000.0,0.6425882632659441
228,1411822180000.0,0.5926205284132567
229,1416707380000.0,0.5746963163056964
230,1421592570000.0,0.5885677250292184
231,1426477770000.0,0.6351160480526857
232,1431362970000.0,0.7147837119490934
233,1436248170000.0,0.8241215301518031
234,1441133370000.0,0.9546658557350681
235,1446018560000.0,1.0948342675611298
236,1450903760000.0,1.232909032976706
237,1455788960000.0,1.359594936917044
238,1460674160000.0,1.469378910340017
239,1465559360000.0,1.5604119739071944
240,1470444550000.0,1.633134747748466
241,1475329750000.0,1.68849664362471
242,1480214950000.0,1.7269896455496685
243,1485100150000.0,1.7494600161132892
244,1489985340000.0,1.7595589756800942
245,1494870540000.0,1.7658639196450414
246,1499755740000.0,1.7804836593992603
247,1504640940000.0,1.8133331408330216
248,1509526140000.0,1.8673744975140552
249,1514411330000.0,1.9418722103131572
250,1519296530000.0,2.0427597840172464
251,1524181730000.0,2.192325115172728
252,1529066930000.0,2.431511592996629
253,1533952130000.0,2.8106382183783625
254,1538837320000.0,3.3688269037461893
255,1543722520000.0,4.113206219307518
256,1548607720000.0,5.011852239814016
257,1553492920000.0,6.005343493359575
258,1558378110000.0,7.032898524922972
259,1563263310000.0,8.062150248659359
260,1568148510000.0,9.107715275155947
261,1573033710000.0,10.229248017511864
262,1577918910000.0,11.510375648832937
263,1582804100000.0,13.027900829328926
264,1587689300000.0,14.819480905476908
265,1592574500000.0,16.858089171551594
266,1597459700000.0,19.043688060919116
